Date,GM_AC,F_AC,MRK_AC,PFE_AC,MSFT_AC,,,,,,
16-Jun-05,33.48,10.77,30.2,27.37,24.62,,,,,,
17-Jun-05,33.54,10.68,30.4,27.54,24.62,,,,,,
20-Jun-05,33.67,10.52,30.3,27.52,24.69,,,,,,
21-Jun-05,33.75,10.58,30.19,27.38,24.73,,,,,,
22-Jun-05,32.73,10.11,30.18,27.55,24.65,,,,,,
23-Jun-05,31.8,9.85,29.49,27.66,24.89,,,,,,
24-Jun-05,32.03,9.67,28.83,27.29,24.62,,,,,,
27-Jun-05,31.46,9.58,28.78,26.87,24.63,,,,,,
28-Jun-05,32.29,9.85,29.23,26.7,24.65,,,,,,
29-Jun-05,32.12,9.86,29.09,26.64,24.67,,,,,,
30-Jun-05,31.96,9.7,29.06,26.39,24.43,,,,,,
1-Jul-05,32.57,9.76,29.31,25.93,24.3,,,,,,
5-Jul-05,32.68,9.85,29.35,25.89,24.56,,,,,,
6-Jul-05,32.16,9.8,28.84,25.62,24.29,,,,,,
7-Jul-05,31.79,9.73,28.29,25.6,24.24,,,,,,
8-Jul-05,32.6,9.87,29.25,25.97,24.67,,,,,,
11-Jul-05,33.65,10.14,29.48,25.95,24.87,,,,,,
12-Jul-05,33.7,10.21,29.82,25.91,25.18,,,,,,
13-Jul-05,33.71,10.12,29.84,26.06,25.23,,,,,,
14-Jul-05,34.78,10.31,30.11,26.41,25.54,,,,,,
15-Jul-05,34.53,10.42,30.11,26.38,25.36,,,,,,
18-Jul-05,34.32,10.35,30.08,26.08,25.12,,,,,,
19-Jul-05,34.62,10.26,30.15,26.2,25.72,,,,,,
20-Jul-05,34.38,10.35,30.06,25.9,25.75,,,,,,
21-Jul-05,33.83,10.08,29.61,25.45,26,,,,,,
22-Jul-05,34.07,10.15,29.39,25.36,25.25,,,,,,
25-Jul-05,33.71,10.05,29.01,25.28,25.26,,,,,,
26-Jul-05,34.74,10.28,28.96,25.11,25.11,,,,,,
27-Jul-05,34.68,10.3,29.46,25.55,25.29,,,,,,
28-Jul-05,35.27,10.32,29.53,25.62,25.32,,,,,,
29-Jul-05,34.61,10.26,29.31,25.36,25.18,,,,,,
1-Aug-05,34.64,10.37,28.95,25.49,25.49,,,,,,
2-Aug-05,34.33,10.4,28.96,25.78,26.36,,,,,,
3-Aug-05,34.3,10.27,29.08,25.77,26.79,,,,,,
4-Aug-05,33.88,10.17,28.63,25.46,26.86,,,,,,
5-Aug-05,33.08,9.9,28.93,25.12,27.3,,,,,,
8-Aug-05,32.85,9.91,28.73,25.08,26.68,,,,,,
9-Aug-05,33.26,9.98,29.23,25.55,26.89,,,,,,
10-Aug-05,33.38,9.94,29.41,25.44,26.5,,,,,,
11-Aug-05,33.28,9.9,29.34,25.48,26.81,,,,,,
12-Aug-05,32.94,9.69,28.83,25.21,26.6,,,,,,
15-Aug-05,32.93,9.7,28.93,25.25,26.76,,,,,,
16-Aug-05,32.47,9.61,28.59,25.11,26.37,,,,,,
17-Aug-05,32.48,9.49,28.84,25.21,26.58,,,,,,
18-Aug-05,32.01,9.33,28.7,24.94,26.45,,,,,,
19-Aug-05,31.95,9.33,26.48,24.63,26.35,,,,,,
22-Aug-05,32,9.33,26.32,24.44,26.54,,,,,,
23-Aug-05,31.96,9.37,26.03,24.18,26.5,,,,,,
24-Aug-05,32.67,9.48,26.26,24.15,26.44,,,,,,
25-Aug-05,32.5,9.39,26.21,23.97,26.66,,,,,,
26-Aug-05,32.55,9.34,26.1,23.99,26.6,,,,,,
29-Aug-05,32.45,9.34,26.54,24.19,26.78,,,,,,
30-Aug-05,32.84,9.32,26.7,24.23,26.81,,,,,,
31-Aug-05,32.6,9.53,27,24.56,27,,,,,,
1-Sep-05,31.43,9.3,27.17,24.39,26.83,,,,,,
2-Sep-05,31.38,9.42,27.58,24.41,26.65,,,,,,
6-Sep-05,31.56,9.52,27.73,24.93,26.63,,,,,,
7-Sep-05,31.46,9.68,27.98,25.35,26.48,,,,,,
8-Sep-05,30.89,9.48,27.92,25.55,26.24,,,,,,
9-Sep-05,30.93,9.46,28.04,25.38,26.21,,,,,,
12-Sep-05,31.18,9.48,27.89,25.39,26.24,,,,,,
13-Sep-05,31.17,9.39,27.42,25.04,26.12,,,,,,
14-Sep-05,31.24,9.52,27.45,25.09,25.95,,,,,,
15-Sep-05,31.03,9.42,27.51,24.77,25.91,,,,,,
16-Sep-05,30.97,9.49,27.64,24.96,25.71,,,,,,
19-Sep-05,29.85,9.28,27.4,24.67,25.64,,,,,,
20-Sep-05,29.63,9.33,26.95,24.48,25.48,,,,,,
21-Sep-05,29.27,9.23,26.59,24.4,25.14,,,,,,
22-Sep-05,29.01,9.29,26.4,24.34,24.99,,,,,,
23-Sep-05,29.62,9.36,26.42,23.97,24.92,,,,,,
26-Sep-05,29.7,9.52,26.62,24.28,24.92,,,,,,
27-Sep-05,29.34,9.41,26.26,23.9,24.99,,,,,,
28-Sep-05,29.4,9.51,26.32,23.96,25.32,,,,,,
29-Sep-05,29.26,9.42,26.13,24.18,25.58,,,,,,
30-Sep-05,29.18,9.42,26.03,24.07,25.38,,,,,,
3-Oct-05,29.59,9.45,26.06,24.38,25.15,,,,,,
4-Oct-05,28.68,9.35,26.02,24.33,24.64,,,,,,
5-Oct-05,27.29,9,25.72,23.9,24.33,,,,,,
6-Oct-05,27.03,8.91,25.66,23.76,24.39,,,,,,
7-Oct-05,26.97,8.82,24.73,23.51,24.25,,,,,,
10-Oct-05,24.29,8.53,25.73,23.57,24.12,,,,,,
11-Oct-05,25.19,8.32,25.59,23.42,24.07,,,,,,
12-Oct-05,25.45,8.31,25.62,23.94,23.97,,,,,,
13-Oct-05,25.88,8.59,25.64,23.61,24.25,,,,,,
14-Oct-05,26.68,8.23,25.98,23.44,24.33,,,,,,
17-Oct-05,28.69,8.28,25.9,23.25,24.19,,,,,,
18-Oct-05,27.76,8.09,25.87,23.26,24.23,,,,,,
19-Oct-05,27.06,8.09,25.75,23.1,24.74,,,,,,
20-Oct-05,27.06,8.05,25.75,21.11,24.45,,,,,,
21-Oct-05,26.94,7.88,25.04,20.48,24.44,,,,,,
24-Oct-05,28.1,8.22,25.83,20.33,24.75,,,,,,
25-Oct-05,27.91,8.25,25.84,20.43,24.69,,,,,,
26-Oct-05,27.81,8.14,26.01,20.3,24.76,,,,,,
27-Oct-05,25.92,7.78,25.75,20.34,24.51,,,,,,
28-Oct-05,25.99,7.76,26.34,20.72,25.18,,,,,,
31-Oct-05,26.12,8.05,26.99,20.95,25.35,,,,,,
1-Nov-05,25.92,7.95,27.28,20.77,25.6,,,,,,
2-Nov-05,25.3,8,27.17,20.82,26.1,,,,,,
3-Nov-05,25.37,8.11,28.2,21.08,26.08,,,,,,
4-Nov-05,25.52,8.02,27.95,21.46,26.29,,,,,,
7-Nov-05,25.98,8.07,28.17,21.47,26.64,,,,,,
8-Nov-05,25.11,7.99,28.09,21.3,26.68,,,,,,
9-Nov-05,23.92,7.77,28.3,21.54,26.59,,,,,,
10-Nov-05,22.83,7.57,28.72,21.59,26.72,,,,,,
11-Nov-05,23.77,7.71,28.72,21.81,26.9,,,,,,
14-Nov-05,23.06,7.67,28.92,21.63,26.99,,,,,,
15-Nov-05,21.96,7.59,28.71,21.28,27.2,,,,,,
16-Nov-05,20.68,7.4,28.48,20.77,27.44,,,,,,
17-Nov-05,21.98,7.55,28.32,20.76,27.67,,,,,,
18-Nov-05,23.36,8.13,29.1,21,27.76,,,,,,
21-Nov-05,22.9,8.05,29.14,21.13,27.85,,,,,,
22-Nov-05,22.6,8.07,29.18,20.78,27.61,,,,,,
23-Nov-05,22.84,8.16,29.47,21.04,27.62,,,,,,
25-Nov-05,22.2,8.05,29.63,21.07,27.46,,,,,,
28-Nov-05,22.55,8.09,28.27,20.99,27.45,,,,,,
29-Nov-05,22.34,8.25,28.71,20.87,27.38,,,,,,
30-Nov-05,21.27,7.87,28.48,20.61,27.38,,,,,,
1-Dec-05,21.96,7.84,28.75,20.78,27.59,,,,,,
2-Dec-05,21.44,7.89,29.03,20.71,27.7,,,,,,
5-Dec-05,21.49,7.8,29.17,20.76,27.55,,,,,,
6-Dec-05,21.74,7.85,29.19,20.55,27.39,,,,,,
7-Dec-05,22.38,7.93,29.34,20.51,27.45,,,,,,
8-Dec-05,21.37,7.91,28.75,20.4,27.39,,,,,,
9-Dec-05,22.26,7.91,28.22,20.03,27.41,,,,,,
12-Dec-05,22.39,7.92,27.52,20.36,27.15,,,,,,
13-Dec-05,21.66,7.87,28,21.69,26.83,,,,,,
14-Dec-05,21.79,7.9,28.29,22.21,26.79,,,,,,
15-Dec-05,21.49,7.91,28.84,22.16,26.63,,,,,,
16-Dec-05,21.26,8.03,29.07,21.95,26.61,,,,,,
19-Dec-05,20.44,7.96,31.24,23.64,26.54,,,,,,
20-Dec-05,19.28,7.79,30.99,23.33,26.57,,,,,,
21-Dec-05,18.5,7.76,30.93,23.37,26.44,,,,,,
22-Dec-05,18.1,7.69,31.01,23.39,26.3,,,,,,
23-Dec-05,18.29,7.64,31.19,23.29,26.35,,,,,,
27-Dec-05,18.44,7.63,30.94,22.97,26.17,,,,,,
28-Dec-05,18.07,7.59,30.91,22.94,26.1,,,,,,
29-Dec-05,18.46,7.56,31.34,22.8,25.98,,,,,,
30-Dec-05,18.86,7.47,30.82,22.67,25.87,,,,,,
3-Jan-06,18.36,7.58,31.73,23.12,26.55,,,,,,
4-Jan-06,18.85,7.75,32.1,23.87,26.68,,,,,,
5-Jan-06,19.93,8.08,32.14,23.9,26.7,,,,,,
6-Jan-06,20.2,8.24,32.09,24.16,26.62,,,,,,
9-Jan-06,21.76,8.34,32.61,24.16,26.57,,,,,,
10-Jan-06,21.42,8.49,32.29,23.76,26.71,,,,,,
11-Jan-06,21.23,8.64,32.41,24.06,26.99,,,,,,
12-Jan-06,20.36,8.28,32.43,23.9,26.84,,,,,,
13-Jan-06,19.78,8.27,32.42,23.98,26.89,,,,,,
17-Jan-06,19.25,8.04,32.17,23.6,26.7,,,,,,
18-Jan-06,19.56,7.94,32,23.33,26.54,,,,,,
19-Jan-06,19.68,7.95,32.28,24.27,26.73,,,,,,
20-Jan-06,19.47,7.64,32.21,24.02,26.12,,,,,,
23-Jan-06,21.22,8.05,31.8,24.2,26.06,,,,,,
24-Jan-06,22.39,8.13,31.76,23.91,25.99,,,,,,
25-Jan-06,23.16,8.34,32.15,24.14,26.11,,,,,,
26-Jan-06,22.39,8.49,32.89,24.35,26.21,,,,,,
27-Jan-06,23.11,8.47,33.62,25.27,27.49,,,,,,
30-Jan-06,23.64,8.5,33.38,25.22,27.7,,,,,,
31-Jan-06,23.37,8.4,33.42,24.96,27.84,,,,,,
1-Feb-06,23.79,8.48,33.58,25.32,27.73,,,,,,
2-Feb-06,22.92,8.19,32.76,25.06,27.38,,,,,,
3-Feb-06,22.48,8.09,33.32,24.58,27.24,,,,,,
6-Feb-06,22.67,7.94,32.77,24.39,26.87,,,,,,
7-Feb-06,22.15,7.92,32.64,24.48,26.65,,,,,,
8-Feb-06,21.36,8.06,33.22,25.88,26.62,,,,,,
9-Feb-06,21.5,8.18,33.27,25.85,26.37,,,,,,
10-Feb-06,21.24,8.1,33.24,25.21,26.4,,,,,,
13-Feb-06,21.37,8.03,33.24,25.11,26.1,,,,,,
14-Feb-06,21.53,8.13,33.59,25.03,26.36,,,,,,
15-Feb-06,21.59,8.2,34.19,25.14,26.68,,,,,,
16-Feb-06,21.89,8.21,34.86,25.33,26.61,,,,,,
17-Feb-06,21.53,8.27,34.92,25.34,26.5,,,,,,
21-Feb-06,21.03,8.21,34.48,25.17,26.34,,,,,,
22-Feb-06,20.82,8.13,34.8,25.71,26.52,,,,,,
23-Feb-06,20.23,8,34.3,25.66,26.46,,,,,,
24-Feb-06,19.64,7.93,34,25.88,26.43,,,,,,
27-Feb-06,19.76,7.91,34.26,26.11,26.85,,,,,,
28-Feb-06,19.95,7.8,33.77,25.71,26.67,,,,,,
1-Mar-06,19.55,7.78,33.87,25.77,26.94,,,,,,
2-Mar-06,19.07,7.5,34.02,25.58,26.77,,,,,,
3-Mar-06,18.87,7.41,34.09,25.85,26.73,,,,,,
6-Mar-06,19.46,7.53,33.87,25.5,26.71,,,,,,
7-Mar-06,19.93,7.49,33.81,25.71,26.86,,,,,,
8-Mar-06,20.06,7.39,33.97,25.69,27.04,,,,,,
9-Mar-06,20.96,7.59,33.8,25.71,26.8,,,,,,
10-Mar-06,21.26,7.68,34.05,25.6,26.97,,,,,,
13-Mar-06,20.99,7.69,34.48,25.49,26.91,,,,,,
14-Mar-06,20.77,7.57,34.38,25.49,27.02,,,,,,
15-Mar-06,21.12,7.68,34.44,25.47,27.15,,,,,,
16-Mar-06,21.83,7.76,34.55,25.57,27.06,,,,,,
17-Mar-06,20.76,7.65,34.91,25.9,27.29,,,,,,
20-Mar-06,20.48,7.76,34.93,25.98,27.68,,,,,,
21-Mar-06,21.61,7.88,35.15,25.82,27.53,,,,,,
22-Mar-06,21.62,7.98,35.48,25.91,26.95,,,,,,
23-Mar-06,21.61,7.91,35.46,25.68,26.65,,,,,,
24-Mar-06,22.25,7.92,35.31,25.54,26.81,,,,,,
27-Mar-06,22.53,7.89,35.28,25.33,26.81,,,,,,
28-Mar-06,22.35,7.96,34.92,24.88,26.7,,,,,,
